NACA 0016                                       
 Alfa =   5.14286 Re =  5000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00168  0.26694
   0.99275  0.00303  0.24937
   0.98068  0.00525  0.21615
   0.96712  0.00771  0.18042
   0.95213  0.01038  0.14333
   0.93586  0.01322  0.10623
   0.91856  0.01619  0.07039
   0.90050  0.01922  0.03638
   0.88189  0.02228  0.00427
   0.86291  0.02533 -0.02596
   0.84370  0.02835 -0.05454
   0.82434  0.03133 -0.08163
   0.80489  0.03425 -0.10777
   0.78537  0.03712 -0.13296
   0.76581  0.03992 -0.15728
   0.74624  0.04266 -0.18129
   0.72665  0.04533 -0.20488
   0.70706  0.04793 -0.22822
   0.68748  0.05046 -0.25143
   0.66791  0.05292 -0.27457
   0.64836  0.05530 -0.29793
   0.62884  0.05760 -0.32145
   0.60934  0.05981 -0.34501
   0.58987  0.06194 -0.36907
   0.57045  0.06398 -0.39340
   0.55107  0.06593 -0.41811
   0.53174  0.06777 -0.44345
   0.51247  0.06952 -0.46918
   0.49326  0.07115 -0.49528
   0.47412  0.07266 -0.52242
   0.45506  0.07406 -0.54984
   0.43609  0.07533 -0.57811
   0.41721  0.07646 -0.60698
   0.39844  0.07745 -0.63657
   0.37978  0.07829 -0.66694
   0.36124  0.07898 -0.69831
   0.34285  0.07950 -0.73011
   0.32462  0.07984 -0.76329
   0.30656  0.08001 -0.79652
   0.28870  0.07999 -0.83134
   0.27107  0.07976 -0.86675
   0.25370  0.07934 -0.90275
   0.23663  0.07870 -0.93987
   0.21992  0.07784 -0.97732
   0.20361  0.07677 -1.01457
   0.18779  0.07549 -1.05160
   0.17253  0.07399 -1.08632
   0.15792  0.07230 -1.12189
   0.14404  0.07043 -1.17935
   0.13096  0.06842 -1.24362
   0.11875  0.06628 -1.27670
   0.10744  0.06405 -1.31447
   0.09703  0.06176 -1.35303
   0.08750  0.05943 -1.39156
   0.07881  0.05710 -1.42908
   0.07089  0.05476 -1.46513
   0.06369  0.05244 -1.50045
   0.05713  0.05014 -1.53317
   0.05116  0.04786 -1.56381
   0.04571  0.04561 -1.59358
   0.04073  0.04338 -1.61898
   0.03617  0.04117 -1.64208
   0.03198  0.03897 -1.66129
   0.02814  0.03679 -1.67371
   0.02462  0.03462 -1.68255
   0.02138  0.03245 -1.68389
   0.01841  0.03028 -1.67544
   0.01568  0.02810 -1.65405
   0.01320  0.02591 -1.62253
   0.01094  0.02371 -1.57349
   0.00890  0.02149 -1.50402
   0.00707  0.01925 -1.41615
   0.00546  0.01699 -1.29519
   0.00406  0.01472 -1.15575
   0.00287  0.01243 -0.98204
   0.00189  0.01014 -0.79161
   0.00112  0.00785 -0.57797
   0.00056  0.00557 -0.35174
   0.00020  0.00331 -0.13191
   0.00002  0.00109  0.08505
   0.00002 -0.00109  0.27762
   0.00020 -0.00331  0.45569
   0.00056 -0.00557  0.61786
   0.00112 -0.00785  0.75083
   0.00189 -0.01014  0.85635
   0.00287 -0.01243  0.93189
   0.00406 -0.01472  0.97813
   0.00546 -0.01699  0.99832
