NACA 0016                                       
 Alfa =   4.28571 Re =  5000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00168  0.27022
   0.99275  0.00303  0.25146
   0.98068  0.00525  0.21609
   0.96712  0.00771  0.17905
   0.95213  0.01038  0.14149
   0.93586  0.01322  0.10462
   0.91856  0.01619  0.06954
   0.90050  0.01922  0.03659
   0.88189  0.02228  0.00569
   0.86291  0.02533 -0.02326
   0.84370  0.02835 -0.05054
   0.82434  0.03133 -0.07630
   0.80489  0.03425 -0.10114
   0.78537  0.03712 -0.12503
   0.76581  0.03992 -0.14803
   0.74624  0.04266 -0.17072
   0.72665  0.04533 -0.19299
   0.70706  0.04793 -0.21498
   0.68748  0.05046 -0.23683
   0.66791  0.05292 -0.25859
   0.64836  0.05530 -0.28049
   0.62884  0.05760 -0.30254
   0.60934  0.05981 -0.32461
   0.58987  0.06194 -0.34710
   0.57045  0.06398 -0.36977
   0.55107  0.06593 -0.39280
   0.53174  0.06777 -0.41640
   0.51247  0.06952 -0.44018
   0.49326  0.07115 -0.46449
   0.47412  0.07266 -0.48955
   0.45506  0.07406 -0.51477
   0.43609  0.07533 -0.54083
   0.41721  0.07646 -0.56726
   0.39844  0.07745 -0.59439
   0.37978  0.07829 -0.62190
   0.36124  0.07898 -0.65048
   0.34285  0.07950 -0.67930
   0.32462  0.07984 -0.70891
   0.30656  0.08001 -0.73875
   0.28870  0.07999 -0.76956
   0.27107  0.07976 -0.80056
   0.25370  0.07934 -0.83150
   0.23663  0.07870 -0.86263
   0.21992  0.07784 -0.89214
   0.20361  0.07677 -0.92002
   0.18779  0.07549 -0.95021
   0.17253  0.07399 -1.02212
   0.15792  0.07230 -1.04964
   0.14404  0.07043 -1.08016
   0.13096  0.06842 -1.11223
   0.11875  0.06628 -1.14513
   0.10744  0.06405 -1.17704
   0.09703  0.06176 -1.20738
   0.08750  0.05943 -1.23801
   0.07881  0.05710 -1.26531
   0.07089  0.05476 -1.29162
   0.06369  0.05244 -1.31646
   0.05713  0.05014 -1.33876
   0.05116  0.04786 -1.35834
   0.04571  0.04561 -1.37574
   0.04073  0.04338 -1.38958
   0.03617  0.04117 -1.40023
   0.03198  0.03897 -1.40523
   0.02814  0.03679 -1.40678
   0.02462  0.03462 -1.40135
   0.02138  0.03245 -1.38755
   0.01841  0.03028 -1.36638
   0.01568  0.02810 -1.33274
   0.01320  0.02591 -1.28846
   0.01094  0.02371 -1.22606
   0.00890  0.02149 -1.14828
   0.00707  0.01925 -1.04603
   0.00546  0.01699 -0.92779
   0.00406  0.01472 -0.78359
   0.00287  0.01243 -0.61557
   0.00189  0.01014 -0.43315
   0.00112  0.00785 -0.23436
   0.00056  0.00557 -0.03372
   0.00020  0.00331  0.16298
   0.00002  0.00109  0.34704
   0.00002 -0.00109  0.50943
   0.00020 -0.00331  0.65421
   0.00056 -0.00557  0.77814
   0.00112 -0.00785  0.87514
   0.00189 -0.01014  0.94365
   0.00287 -0.01243  0.98514
   0.00406 -0.01472  0.99983
   0.00546 -0.01699  0.99235
   0.00707 -0.01925  0.96676
   0.00890 -0.02149  0.92800
   0.01094 -0.02371  0.87973
   0.01320 -0.02591  0.82519
   0.01568 -0.02810  0.76693
   0.01841 -0.03028  0.70677
   0.02138 -0.03245  0.64708
   0.02462 -0.03462  0.58721
   0.02814 -0.03679  0.52898
   0.03198 -0.03897  0.47223
   0.03617 -0.04117  0.41714
   0.04073 -0.04338  0.36486
   0.04571 -0.04561  0.31400
   0.05116 -0.04786  0.26554
   0.05713 -0.05014  0.21908
   0.06369 -0.05244  0.17511
   0.07089 -0.05476  0.13328
   0.07881 -0.05710  0.09345
   0.08750 -0.05943  0.05646
   0.09703 -0.06176  0.02157
   0.10744 -0.06405 -0.01045
   0.11875 -0.06628 -0.03970
   0.13096 -0.06842 -0.06626
   0.14404 -0.07043 -0.08958
   0.15792 -0.07230 -0.10984
   0.17253 -0.07399 -0.12741
   0.18779 -0.07549 -0.14176
   0.20361 -0.07677 -0.15371
   0.21992 -0.07784 -0.16303
   0.23663 -0.07870 -0.17028
   0.25370 -0.07934 -0.17525
   0.27107 -0.07976 -0.17885
   0.28871 -0.07999 -0.18027
   0.30656 -0.08001 -0.18077
   0.32462 -0.07984 -0.17993
   0.34285 -0.07950 -0.17802
   0.36124 -0.07898 -0.17527
   0.37978 -0.07829 -0.17162
   0.39844 -0.07745 -0.16728
   0.41721 -0.07646 -0.16241
   0.43609 -0.07533 -0.15710
   0.45506 -0.07406 -0.15120
   0.47412 -0.07266 -0.14513
   0.49326 -0.07115 -0.13845
   0.51247 -0.06952 -0.13183
   0.53174 -0.06777 -0.12489
   0.55107 -0.06593 -0.11762
   0.57045 -0.06398 -0.11045
   0.58987 -0.06194 -0.10296
   0.60934 -0.05981 -0.09574
   0.62884 -0.05760 -0.08842
   0.64836 -0.05530 -0.08169
   0.66792 -0.05292 -0.07644
   0.68748 -0.05046 -0.06874
   0.70707 -0.04793 -0.03931
   0.72665 -0.04533 -0.03024
   0.74624 -0.04266 -0.02357
   0.76581 -0.03992 -0.01576
   0.78537 -0.03712 -0.00670
   0.80489 -0.03425  0.00349
   0.82434 -0.03133  0.01483
   0.84371 -0.02835  0.02741
   0.86291 -0.02533  0.04142
   0.88189 -0.02228  0.05673
   0.90050 -0.01922  0.07405
   0.91857 -0.01619  0.09324
   0.93586 -0.01322  0.11539
   0.95213 -0.01038  0.14016
   0.96712 -0.00771  0.16936
   0.98068 -0.00525  0.20308
   0.99275 -0.00303  0.24774
   1.00000 -0.00168  0.27022
