NACA 0016                                       
 Alfa =  17.57143 Re =  5000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00168  0.02388
   0.99275  0.00303  0.02170
   0.98068  0.00525  0.01811
   0.96712  0.00771  0.01410
   0.95213  0.01038  0.00966
   0.93586  0.01322  0.00485
   0.91856  0.01619 -0.00024
   0.90050  0.01922 -0.00548
   0.88189  0.02228 -0.01069
   0.86291  0.02533 -0.01555
   0.84370  0.02835 -0.01936
   0.82434  0.03133 -0.02008
   0.80489  0.03425 -0.01839
   0.78537  0.03712 -0.03329
   0.76581  0.03992 -0.05530
   0.74624  0.04266 -0.08381
   0.72665  0.04533 -0.11799
   0.70706  0.04793 -0.15691
   0.68748  0.05046 -0.19959
   0.66791  0.05292 -0.24513
   0.64836  0.05530 -0.29286
   0.62884  0.05760 -0.34221
   0.60934  0.05981 -0.39264
   0.58987  0.06194 -0.44425
   0.57045  0.06398 -0.49680
   0.55107  0.06593 -0.55036
   0.53174  0.06777 -0.60519
   0.51247  0.06952 -0.66117
   0.49326  0.07115 -0.71873
   0.47412  0.07266 -0.77800
   0.45506  0.07406 -0.83913
   0.43609  0.07533 -0.90259
   0.41721  0.07646 -0.96829
   0.39844  0.07745 -1.03685
   0.37978  0.07829 -1.10838
   0.36124  0.07898 -1.18337
   0.34285  0.07950 -1.26186
   0.32462  0.07984 -1.34468
   0.30656  0.08001 -1.43167
   0.28870  0.07999 -1.52380
   0.27107  0.07976 -1.62174
   0.25370  0.07934 -1.72520
   0.23663  0.07870 -1.83565
   0.21992  0.07784 -1.95337
   0.20361  0.07677 -2.07884
   0.18779  0.07549 -2.21301
   0.17253  0.07399 -2.35611
   0.15792  0.07230 -2.50844
   0.14404  0.07043 -2.67091
   0.13096  0.06842 -2.84300
   0.11875  0.06628 -3.02406
   0.10744  0.06405 -3.21503
   0.09703  0.06176 -3.41408
   0.08750  0.05943 -3.62277
   0.07881  0.05710 -3.83943
   0.07089  0.05476 -4.06359
   0.06369  0.05244 -4.29873
   0.05713  0.05014 -4.53921
   0.05116  0.04786 -4.79055
   0.04571  0.04561 -5.05003
   0.04073  0.04338 -5.31819
   0.03617  0.04117 -5.59280
   0.03198  0.03897 -5.87434
   0.02814  0.03679 -6.15455
   0.02462  0.03462 -6.42892
   0.02138  0.03245 -6.71200
   0.01841  0.03028 -7.38612
   0.01568  0.02810 -7.75276
   0.01320  0.02591 -7.94963
   0.01094  0.02371 -8.19135
   0.00890  0.02149 -8.45816
   0.00707  0.01925 -8.70750
   0.00546  0.01699 -8.90236
   0.00406  0.01472 -9.01875
   0.00287  0.01243 -9.04655
   0.00189  0.01014 -8.94561
   0.00112  0.00785 -8.72543
   0.00056  0.00557 -8.36973
   0.00020  0.00331 -7.91516
   0.00002  0.00109 -7.37044
   0.00002 -0.00109 -6.78650
   0.00020 -0.00331 -6.16223
   0.00056 -0.00557 -5.47260
   0.00112 -0.00785 -4.75982
   0.00189 -0.01014 -4.02784
   0.00287 -0.01243 -3.32248
   0.00406 -0.01472 -2.65595
   0.00546 -0.01699 -2.04908
   0.00707 -0.01925 -1.51217
   0.00890 -0.02149 -1.04283
   0.01094 -0.02371 -0.64088
   0.01320 -0.02591 -0.30294
   0.01568 -0.02810 -0.01841
   0.01841 -0.03028  0.21401
   0.02138 -0.03245  0.40605
   0.02462 -0.03462  0.56155
   0.02814 -0.03679  0.68533
   0.03198 -0.03897  0.78358
   0.03617 -0.04117  0.85934
   0.04073 -0.04338  0.91582
   0.04571 -0.04561  0.95588
   0.05116 -0.04786  0.98212
   0.05713 -0.05014  0.99623
   0.06369 -0.05244  0.99994
   0.07089 -0.05476  0.99466
   0.07881 -0.05710  0.98157
   0.08750 -0.05943  0.96192
   0.09703 -0.06176  0.93674
   0.10744 -0.06405  0.90696
   0.11875 -0.06628  0.87375
   0.13096 -0.06842  0.83811
   0.14404 -0.07043  0.80098
   0.15792 -0.07230  0.76317
   0.17253 -0.07399  0.72560
   0.18779 -0.07549  0.68883
   0.20361 -0.07677  0.65316
   0.21992 -0.07784  0.61905
   0.23663 -0.07870  0.58676
   0.25370 -0.07934  0.55622
   0.27107 -0.07976  0.52730
   0.28871 -0.07999  0.50052
   0.30656 -0.08001  0.47523
   0.32462 -0.07984  0.45168
   0.34285 -0.07950  0.42959
   0.36124 -0.07898  0.40895
   0.37978 -0.07829  0.38981
   0.39844 -0.07745  0.37166
   0.41721 -0.07646  0.35471
   0.43609 -0.07533  0.33879
   0.45506 -0.07406  0.32402
   0.47412 -0.07266  0.30957
   0.49326 -0.07115  0.29667
   0.51247 -0.06952  0.28382
   0.53174 -0.06777  0.27179
   0.55107 -0.06593  0.26054
   0.57045 -0.06398  0.24949
   0.58987 -0.06194  0.23928
   0.60934 -0.05981  0.22902
   0.62884 -0.05760  0.21950
   0.64836 -0.05530  0.21014
   0.66792 -0.05292  0.20110
   0.68748 -0.05046  0.19230
   0.70707 -0.04793  0.18375
   0.72665 -0.04533  0.17547
   0.74624 -0.04266  0.16699
   0.76581 -0.03992  0.15921
   0.78537 -0.03712  0.15129
   0.80489 -0.03425  0.14351
   0.82434 -0.03133  0.13565
   0.84371 -0.02835  0.12813
   0.86291 -0.02533  0.12067
   0.88189 -0.02228  0.11316
   0.90050 -0.01922  0.10569
   0.91857 -0.01619  0.09845
   0.93586 -0.01322  0.09136
   0.95213 -0.01038  0.08388
   0.96712 -0.00771  0.07719
   0.98068 -0.00525  0.06946
   0.99275 -0.00303  0.06899
   1.00000 -0.00168  0.02388
