NACA 0016                                       
 Alfa =   5.57143 Re =  5000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00168  0.26487
   0.99275  0.00303  0.24797
   0.98068  0.00525  0.21594
   0.96712  0.00771  0.18102
   0.95213  0.01038  0.14434
   0.93586  0.01322  0.10726
   0.91856  0.01619  0.07114
   0.90050  0.01922  0.03667
   0.88189  0.02228  0.00398
   0.86291  0.02533 -0.02687
   0.84370  0.02835 -0.05611
   0.82434  0.03133 -0.08385
   0.80489  0.03425 -0.11066
   0.78537  0.03712 -0.13650
   0.76581  0.03992 -0.16149
   0.74624  0.04266 -0.18615
   0.72665  0.04533 -0.21042
   0.70706  0.04793 -0.23445
   0.68748  0.05046 -0.25833
   0.66791  0.05292 -0.28218
   0.64836  0.05530 -0.30627
   0.62884  0.05760 -0.33050
   0.60934  0.05981 -0.35487
   0.58987  0.06194 -0.37969
   0.57045  0.06398 -0.40480
   0.55107  0.06593 -0.43042
   0.53174  0.06777 -0.45665
   0.51247  0.06952 -0.48319
   0.49326  0.07115 -0.51055
   0.47412  0.07266 -0.53845
   0.45506  0.07406 -0.56702
   0.43609  0.07533 -0.59650
   0.41721  0.07646 -0.62645
   0.39844  0.07745 -0.65740
   0.37978  0.07829 -0.68911
   0.36124  0.07898 -0.72193
   0.34285  0.07950 -0.75530
   0.32462  0.07984 -0.78996
   0.30656  0.08001 -0.82531
   0.28870  0.07999 -0.86170
   0.27107  0.07976 -0.89945
   0.25370  0.07934 -0.93781
   0.23663  0.07870 -0.97723
   0.21992  0.07784 -1.01777
   0.20361  0.07677 -1.05891
   0.18779  0.07549 -1.10032
   0.17253  0.07399 -1.14154
   0.15792  0.07230 -1.18089
   0.14404  0.07043 -1.21915
   0.13096  0.06842 -1.26490
   0.11875  0.06628 -1.35390
   0.10744  0.06405 -1.38781
   0.09703  0.06176 -1.42843
   0.08750  0.05943 -1.47072
   0.07881  0.05710 -1.51239
   0.07089  0.05476 -1.55397
   0.06369  0.05244 -1.59407
   0.05713  0.05014 -1.63276
   0.05116  0.04786 -1.66945
   0.04571  0.04561 -1.70482
   0.04073  0.04338 -1.73613
   0.03617  0.04117 -1.76644
   0.03198  0.03897 -1.79165
   0.02814  0.03679 -1.81249
   0.02462  0.03462 -1.82757
   0.02138  0.03245 -1.83594
   0.01841  0.03028 -1.83562
   0.01568  0.02810 -1.82215
   0.01320  0.02591 -1.79861
   0.01094  0.02371 -1.75533
   0.00890  0.02149 -1.69155
   0.00707  0.01925 -1.60605
   0.00546  0.01699 -1.49277
   0.00406  0.01472 -1.35299
   0.00287  0.01243 -1.18041
   0.00189  0.01014 -0.98126
   0.00112  0.00785 -0.76373
   0.00056  0.00557 -0.52871
   0.00020  0.00331 -0.29321
   0.00002  0.00109 -0.06203
   0.00002 -0.00109  0.14525
   0.00020 -0.00331  0.34164
   0.00056 -0.00557  0.52059
   0.00112 -0.00785  0.67383
   0.00189 -0.01014  0.79785
   0.00287 -0.01243  0.89119
