NACA 0016                                       
 Alfa =   9.00000 Re =  5000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00168  0.24432
   0.99275  0.00303  0.23281
   0.98068  0.00525  0.21050
   0.96712  0.00771  0.18366
   0.95213  0.01038  0.15270
   0.93586  0.01322  0.11853
   0.91856  0.01619  0.08258
   0.90050  0.01922  0.04612
   0.88189  0.02228  0.01001
   0.86291  0.02533 -0.02518
   0.84370  0.02835 -0.05927
   0.82434  0.03133 -0.09215
   0.80489  0.03425 -0.12416
   0.78537  0.03712 -0.15533
   0.76581  0.03992 -0.18569
   0.74624  0.04266 -0.21574
   0.72665  0.04533 -0.24543
   0.70706  0.04793 -0.27501
   0.68748  0.05046 -0.30447
   0.66791  0.05292 -0.33405
   0.64836  0.05530 -0.36398
   0.62884  0.05760 -0.39424
   0.60934  0.05981 -0.42477
   0.58987  0.06194 -0.45602
   0.57045  0.06398 -0.48779
   0.55107  0.06593 -0.52028
   0.53174  0.06777 -0.55375
   0.51247  0.06952 -0.58787
   0.49326  0.07115 -0.62302
   0.47412  0.07266 -0.65939
   0.45506  0.07406 -0.69666
   0.43609  0.07533 -0.73535
   0.41721  0.07646 -0.77527
   0.39844  0.07745 -0.81655
   0.37978  0.07829 -0.85946
   0.36124  0.07898 -0.90397
   0.34285  0.07950 -0.95013
   0.32462  0.07984 -0.99831
   0.30656  0.08001 -1.04817
   0.28870  0.07999 -1.10047
   0.27107  0.07976 -1.15498
   0.25370  0.07934 -1.21174
   0.23663  0.07870 -1.27126
   0.21992  0.07784 -1.33361
   0.20361  0.07677 -1.39847
   0.18779  0.07549 -1.46650
   0.17253  0.07399 -1.53734
   0.15792  0.07230 -1.61130
   0.14404  0.07043 -1.68799
   0.13096  0.06842 -1.76669
   0.11875  0.06628 -1.84831
   0.10744  0.06405 -1.93088
   0.09703  0.06176 -2.01424
   0.08750  0.05943 -2.09930
   0.07881  0.05710 -2.18126
   0.07089  0.05476 -2.26064
   0.06369  0.05244 -2.33668
   0.05713  0.05014 -2.41766
   0.05116  0.04786 -2.62220
   0.04571  0.04561 -2.68830
   0.04073  0.04338 -2.76567
   0.03617  0.04117 -2.84770
   0.03198  0.03897 -2.93282
   0.02814  0.03679 -3.01697
   0.02462  0.03462 -3.10020
   0.02138  0.03245 -3.17930
   0.01841  0.03028 -3.25256
   0.01568  0.02810 -3.31384
   0.01320  0.02591 -3.36350
   0.01094  0.02371 -3.39483
   0.00890  0.02149 -3.40053
   0.00707  0.01925 -3.37720
   0.00546  0.01699 -3.31404
   0.00406  0.01472 -3.20666
   0.00287  0.01243 -3.05221
   0.00189  0.01014 -2.84128
   0.00112  0.00785 -2.58259
   0.00056  0.00557 -2.28422
   0.00020  0.00331 -1.95246
   0.00002  0.00109 -1.61312
   0.00002 -0.00109 -1.28132
   0.00020 -0.00331 -0.94793
   0.00056 -0.00557 -0.62116
   0.00112 -0.00785 -0.30454
   0.00189 -0.01014 -0.02024
   0.00287 -0.01243  0.23272
   0.00406 -0.01472  0.44652
   0.00546 -0.01699  0.61988
   0.00707 -0.01925  0.75361
   0.00890 -0.02149  0.85360
   0.01094 -0.02371  0.92340
   0.01320 -0.02591  0.96808
   0.01568 -0.02810  0.99228
   0.01841 -0.03028  0.99999
   0.02138 -0.03245  0.99469
   0.02462 -0.03462  0.97889
   0.02814 -0.03679  0.95541
   0.03198 -0.03897  0.92546
   0.03617 -0.04117  0.89079
   0.04073 -0.04338  0.85260
   0.04571 -0.04561  0.81152
   0.05116 -0.04786  0.76827
   0.05713 -0.05014  0.72384
   0.06369 -0.05244  0.67818
   0.07089 -0.05476  0.63210
   0.07881 -0.05710  0.58581
   0.08750 -0.05943  0.53981
   0.09703 -0.06176  0.49457
   0.10744 -0.06405  0.45054
   0.11875 -0.06628  0.40779
   0.13096 -0.06842  0.36726
   0.14404 -0.07043  0.32901
   0.15792 -0.07230  0.29357
   0.17253 -0.07399  0.26079
   0.18779 -0.07549  0.23098
   0.20361 -0.07677  0.20417
   0.21992 -0.07784  0.18004
   0.23663 -0.07870  0.15876
   0.25370 -0.07934  0.13978
   0.27107 -0.07976  0.12309
   0.28871 -0.07999  0.10870
   0.30656 -0.08001  0.09587
   0.32462 -0.07984  0.08504
   0.34285 -0.07950  0.07556
   0.36124 -0.07898  0.06750
   0.37978 -0.07829  0.06070
   0.39844 -0.07745  0.05494
   0.41721 -0.07646  0.05017
   0.43609 -0.07533  0.04624
   0.45506 -0.07406  0.04323
   0.47412 -0.07266  0.04062
   0.49326 -0.07115  0.03907
   0.51247 -0.06952  0.03768
   0.53174 -0.06777  0.03687
   0.55107 -0.06593  0.03674
   0.57045 -0.06398  0.03672
   0.58987 -0.06194  0.03743
   0.60934 -0.05981  0.03810
   0.62884 -0.05760  0.03941
   0.64836 -0.05530  0.04093
   0.66792 -0.05292  0.04279
   0.68748 -0.05046  0.04500
   0.70707 -0.04793  0.04754
   0.72665 -0.04533  0.05045
   0.74624 -0.04266  0.05366
   0.76581 -0.03992  0.05750
   0.78537 -0.03712  0.06173
   0.80489 -0.03425  0.06647
   0.82434 -0.03133  0.07177
   0.84371 -0.02835  0.07783
   0.86291 -0.02533  0.08461
   0.88189 -0.02228  0.09189
   0.90050 -0.01922  0.09952
   0.91857 -0.01619  0.10676
   0.93586 -0.01322  0.11268
   0.95213 -0.01038  0.13153
   0.96712 -0.00771  0.17479
   0.98068 -0.00525  0.19955
   0.99275 -0.00303  0.23529
   1.00000 -0.00168  0.24432
