NACA 0016                                       
 Alfa =   3.00000 Re =  5000000.000 Xflap,Yflap =     0.000000    0.000000
#    x        y        Cp  
   1.00000  0.00168  0.27404
   0.99275  0.00303  0.25363
   0.98068  0.00525  0.21530
   0.96712  0.00771  0.17684
   0.95213  0.01038  0.13914
   0.93586  0.01322  0.10309
   0.91856  0.01619  0.06947
   0.90050  0.01922  0.03829
   0.88189  0.02228  0.00931
   0.86291  0.02533 -0.01767
   0.84370  0.02835 -0.04297
   0.82434  0.03133 -0.06676
   0.80489  0.03425 -0.08966
   0.78537  0.03712 -0.11158
   0.76581  0.03992 -0.13263
   0.74624  0.04266 -0.15340
   0.72665  0.04533 -0.17368
   0.70706  0.04793 -0.19367
   0.68748  0.05046 -0.21348
   0.66791  0.05292 -0.23317
   0.64836  0.05530 -0.25294
   0.62884  0.05760 -0.27279
   0.60934  0.05981 -0.29261
   0.58987  0.06194 -0.31275
   0.57045  0.06398 -0.33300
   0.55107  0.06593 -0.35354
   0.53174  0.06777 -0.37450
   0.51247  0.06952 -0.39555
   0.49326  0.07115 -0.41693
   0.47412  0.07266 -0.43895
   0.45506  0.07406 -0.46098
   0.43609  0.07533 -0.48369
   0.41721  0.07646 -0.50664
   0.39844  0.07745 -0.52968
   0.37978  0.07829 -0.55336
   0.36124  0.07898 -0.57727
   0.34285  0.07950 -0.60121
   0.32462  0.07984 -0.62536
   0.30656  0.08001 -0.64843
   0.28870  0.07999 -0.67075
   0.27107  0.07976 -0.69175
   0.25370  0.07934 -0.71447
   0.23663  0.07870 -0.77423
   0.21992  0.07784 -0.79385
   0.20361  0.07677 -0.81649
   0.18779  0.07549 -0.84119
   0.17253  0.07399 -0.86607
   0.15792  0.07230 -0.89081
   0.14404  0.07043 -0.91456
   0.13096  0.06842 -0.93758
   0.11875  0.06628 -0.95926
   0.10744  0.06405 -0.97979
   0.09703  0.06176 -0.99786
   0.08750  0.05943 -1.01476
   0.07881  0.05710 -1.02919
   0.07089  0.05476 -1.04130
   0.06369  0.05244 -1.05115
   0.05713  0.05014 -1.05875
   0.05116  0.04786 -1.06262
   0.04571  0.04561 -1.06404
   0.04073  0.04338 -1.06185
   0.03617  0.04117 -1.05600
   0.03198  0.03897 -1.04439
   0.02814  0.03679 -1.02761
   0.02462  0.03462 -1.00393
   0.02138  0.03245 -0.97544
   0.01841  0.03028 -0.93536
   0.01568  0.02810 -0.88557
   0.01320  0.02591 -0.82465
   0.01094  0.02371 -0.75047
   0.00890  0.02149 -0.65771
   0.00707  0.01925 -0.55455
   0.00546  0.01699 -0.42914
   0.00406  0.01472 -0.28744
   0.00287  0.01243 -0.13493
   0.00189  0.01014  0.03336
   0.00112  0.00785  0.20399
   0.00056  0.00557  0.36523
   0.00020  0.00331  0.52448
   0.00002  0.00109  0.65824
   0.00002 -0.00109  0.77435
   0.00020 -0.00331  0.86844
   0.00056 -0.00557  0.93756
   0.00112 -0.00785  0.98210
   0.00189 -0.01014  0.99953
   0.00287 -0.01243  0.99266
   0.00406 -0.01472  0.96429
   0.00546 -0.01699  0.91927
   0.00707 -0.01925  0.86378
   0.00890 -0.02149  0.79948
   0.01094 -0.02371  0.72972
   0.01320 -0.02591  0.66047
   0.01568 -0.02810  0.59065
   0.01841 -0.03028  0.52124
   0.02138 -0.03245  0.45586
   0.02462 -0.03462  0.39268
   0.02814 -0.03679  0.33229
   0.03198 -0.03897  0.27548
   0.03617 -0.04117  0.22132
   0.04073 -0.04338  0.17094
   0.04571 -0.04561  0.12317
   0.05116 -0.04786  0.07828
   0.05713 -0.05014  0.03648
   0.06369 -0.05244 -0.00322
   0.07089 -0.05476 -0.04012
   0.07881 -0.05710 -0.07394
   0.08750 -0.05943 -0.10586
   0.09703 -0.06176 -0.13400
   0.10744 -0.06405 -0.16038
   0.11875 -0.06628 -0.18333
   0.13096 -0.06842 -0.20354
   0.14404 -0.07043 -0.22073
   0.15792 -0.07230 -0.23513
   0.17253 -0.07399 -0.24654
   0.18779 -0.07549 -0.25549
   0.20361 -0.07677 -0.26174
   0.21992 -0.07784 -0.26616
   0.23663 -0.07870 -0.26815
   0.25370 -0.07934 -0.26874
   0.27107 -0.07976 -0.26762
   0.28871 -0.07999 -0.26494
   0.30656 -0.08001 -0.26148
   0.32462 -0.07984 -0.25678
   0.34285 -0.07950 -0.25125
   0.36124 -0.07898 -0.24497
   0.37978 -0.07829 -0.23814
   0.39844 -0.07745 -0.23078
   0.41721 -0.07646 -0.22284
   0.43609 -0.07533 -0.21483
   0.45506 -0.07406 -0.20622
   0.47412 -0.07266 -0.19772
   0.49326 -0.07115 -0.18874
   0.51247 -0.06952 -0.17996
   0.53174 -0.06777 -0.17124
   0.55107 -0.06593 -0.16264
   0.57045 -0.06398 -0.15521
   0.58987 -0.06194 -0.15037
   0.60934 -0.05981 -0.12701
   0.62884 -0.05760 -0.10684
   0.64836 -0.05530 -0.09895
   0.66792 -0.05292 -0.09171
   0.68748 -0.05046 -0.08325
   0.70707 -0.04793 -0.07383
   0.72665 -0.04533 -0.06369
   0.74624 -0.04266 -0.05288
   0.76581 -0.03992 -0.04130
   0.78537 -0.03712 -0.02913
   0.80489 -0.03425 -0.01628
   0.82434 -0.03133 -0.00253
   0.84371 -0.02835  0.01229
   0.86291 -0.02533  0.02848
   0.88189 -0.02228  0.04597
   0.90050 -0.01922  0.06550
   0.91857 -0.01619  0.08694
   0.93586 -0.01322  0.11141
   0.95213 -0.01038  0.13861
   0.96712 -0.00771  0.17014
   0.98068 -0.00525  0.20594
   0.99275 -0.00303  0.25077
   1.00000 -0.00168  0.27404
